talossa	O	O
siksi	O	O
,	O	O
kunnes	O	O
hän	O	O
käypi	O	O
nyt	O	O
äskettäin	O	O
pidetyn	O	O
rippikoulunsa	O	O
,	O	O
niin	O	O
keksipä	O	O
poika	O	O
eräänä	O	O
aamuna	O	O
keinon	O	O
kun	O	O
sen	O	O
talonwäki	O	O
meniwät	O	O
riihtä	O	O
tappamaan	O	O
ja	O	O
toiset	O	O
koulutowerit	O	O
wielä	O	O
oliwat	O	O
tuwassa	O	O
yötiloillaan	O	O
,	O	O
niin	O	O
hän	O	O
sillä	O	O
aikaa	O	O
aamuhämyssä	O	O
murtautui	O	O
kortteeritalonsa	O	O
kyökin	O	O
ikkunasta	O	O
sisälle	O	O
ja	O	O
sen	O	O
kautta	O	O
pääsi	O	O
takakammariin	O	O
,	O	O
josta	O	O
otti	O	O
taskukellon	O	O
ja	O	O
läksi	O	O
samaa	O	O
tietä	O	O
ulos	O	O
,	O	O
mennen	O	O
sitten	O	O
riihen	O	O
owelle	O	O
sen	O	O
talon	O	O
ihmisille	O	O
ilmoittamaan	O	O
:	O	O
että	O	O
hän	O	O
kummallisesti	O	O
näki	O	O
miehen	O	O
ulostulewan	O	O
teidän	O	O
kyökkinne	O	O
lasista	O	O
ja	O	O
sitä	O	O
hawakkaa	O	O
mennyt	O	O
metsään	O	O
päin	O	O
.	O	O
Tuota	O	O
ei	O	O
pojan	O	O
tarwinnut	O	O
toistamiseen	O	O
kertoa	O	O
,	O	O
kun	O	O
riihimiehet	O	O
läksiwät	O	O
wartat	O	O
olalla	O	O
warasta	O	O
takaa	O	O
ajamaan	O	O
neuwottua	O	O
suuntaa	O	O
kohti	O	O
,	O	O
waan	O	O
turhaan	O	O
ei	O	O
mitään	O	O
missään	O	O
?	O	O
Sitten	O	O
ajajat	O	O
tuliwat	O	O
tarkastamaan	O	O
mitä	O	O
olisi	O	O
pois	O	O
otettu	O	O
ja	O	O
pian	O	O
huomasiwatkin	O	O
ikkunan	O	O
awatuksi	O	O
ja	O	O
kellonsa	O	O
wiedyksi	O	O
,	O	O
sillä	O	O
rahaa	O	O
ei	O	O
ollut	O	O
silloin	O	O
kammarissa	O	O
,	O	O
joten	O	O
se	O	O
jäi	O	O
.	O	O
Ei	O	O
nyt	O	O
muuta	O	O
neuwoksi	O	O
,	O	O
kuin	O	O
syyttämään	O	O
siitä	O	O
asian	O	O
ilmoittajaa	O	O
ja	O	O
wihdoin	O	O
huomasiwatkin	O	O
pojan	O	O
palttoonliepeet	O	O
ja	O	O
saappaat	O	O
olewan	O	O
maidossa	O	O
,	O	O
kun	O	O
oli	O	O
kyökin	O	O
lasista	O	O
pöydän	O	O
ja	O	O
maitopyttyjen	O	O
yli	O	O
itsensä	O	O
sisään	O	O
hinatessa	O	O
ne	O	O
tahrannut	O	O
.	O	O
Mitäs	O	O
muuta	O	O
,	O	O
kuin	O	O
asia	O	O
on	O	O
jo	O	O
toteen	O	O
näytetty	O	O
,	O	O
niin	O	O
poika	O	O
pantiin	O	O
kilsiälle	O	O
ja	O	O
pian	O	O
poikakin	O	O
toi	O	O
taskukellon	O	O
kätköstään	O	O
,	O	O
joten	O	O
sowinto	O	O
oli	O	O
walmis	O	O
.	O	O
Waan	O	O
miten	O	O
käwi	O	O
,	O	O
kortteeri-paikka	O	O
tuli	O	O
häneltä	O	O
kielletyksi	O	O
,	O	O
sekä	O	O
kun	O	O
papitkaan	O	O
eiwät	O	O
woineet	O	O
sellaisia	O	O
läksyjä	O	O
paremman	O	O
puutteessa	O	O
kuulla	O	O
,	O	O
niin	O	O
jäikin	O	O
pojan	O	O
koulunkäynti	O	O
tulewaan	O	O
syksyyn	O	O
,	O	O
sillä	O	O
merkit	O	O
näytti	O	O
warkauden	O	O
.	O	O
Wenäläisellä	O	O
postimerkillä	O	O
warustettu	O	O
kirje	O	O
saapui	O	O
wiime	O	O
maanantaina	O	O
Mikkelistä	B-LOC	O
Mikkelistä	B-LOC	O
Lappeenrantaan	B-LOC	O
eräälle	O	O
liikemiehelle	O	O
,	O	O
jonka	O	O
kirjeenkuoren	O	O
yläreunaan	O	O
on	O	O
painettu	O	O
:	O	O
O	B-PER	O
.	I-PER	O
Torniainen	I-PER	O
,	O	O
Mikkeli	B-LOC	O
.	O	O
Wirtain	B-LOC	O
Toisweden	B-LOC	B-ORG
kansakoulun	O	I-ORG
w	O	O
.	O	O
t	O	O
.	O	O
opettajattareksi	O	O
tämän	O	O
lukuwuoden	O	O
ajaksi	O	O
on	O	O
koulun	O	O
johtokunta	O	O
ottanut	O	O
neiti	O	O
Ewelina	B-PER	O
Walleniuksen	I-PER	O
Lappeen	B-LOC	O
pitäjästä	I-LOC	O
.	O	O
Aamul	O	O
.	O	O
Kansakoululaitos	O	O
.	O	O
Waltioapua	O	O
on	O	O
ehdotettu	O	O
myönnettäwäksi	O	O
opettajan	O	O
palkkaamiseksi	O	O
Enson	B-LOC	B-ORG
puuhiomon	O	I-ORG
kansakouluun	O	O
Jääskessä	B-LOC	O
,	O	O
Kelkkalan	B-LOC	O
piirin	I-LOC	O
kansakouluun	O	O
Wiipurin	B-LOC	O
pitäjässä	I-LOC	O
.	O	O
Imaran	B-LOC	O
walaiseminen	O	O
sähköllä	O	O
.	O	O
Niinkuin	O	O
mainittu	O	O
,	O	O
Imatran	B-LOC	O
yhtiön	O	O
ja	O	O
insi	O	O
.	O	O
G	B-PER	O
.	I-PER	O
Strömbergin	I-PER	O
wälillä	O	O
tehty	O	O
kontrahti	O	O
Imatran	B-LOC	O
kosken	O	O
,	O	O
kahden	O	O
rawintolarakennuksen	O	O
ja	O	O
talousrakennusten	O	O
walaisemisesta	O	O
sähköllä	O	O
.	O	O
Tekn	O	O
.	O	O
kertoo	O	O
siitä	O	O
nyt	O	O
:	O	O
Walaistusta	O	O
toimittaa	O	O
220	O	O
hehkulamppua	O	O
ä	O	O
16	O	O
normaalikynttilää	O	O
,	O	O
2	O	O
kaarilappua	O	O
6	O	O
amp	O	O
.	O	O
rawintolan	O	O
pihoihin	O	O
,	O	O
ja	O	O
kaksi	O	O
walonheittäjää	O	O
80	O	O
amp	O	O
.	O	O
ja	O	O
80	O	O
woiltia	O	O
kumpikin	O	O
koskelle	O	O
.	O	O
Walo	O	O
on	O	O
koskella	O	O
eri	O	O
wäristä	O	O
,	O	O
punasta	O	O
,	O	O
wihreää	O	O
,	O	O
keltaista	O	O
ja	O	O
sinistä	O	O
.	O	O
Kokeita	O	O
tehdessä	O	O
walaistiin	O	O
koski	O	O
yhdellä	O	O
walonheittäjällä	O	O
ja	O	O
silloin	O	O
saatiin	O	O
erinomaisen	O	O
kaunis	O	O
tulos	O	O
.	O	O
Dynamokone	O	O
on	O	O
80	O	O
wolttia	O	O
ja	O	O
350	O	O
amp	O	O
.	O	O
ja	O	O
warajohtaja	O	O
pidetään	O	O
aina	O	O
waralla	O	O
,	O	O
niin	O	O
ettei	O	O
walo	O	O
koskaan	O	O
keskeyty	O	O
.	O	O
Motoori	O	O
antaa	O	O
120	O	O
naul	O	O
.	O	O
höyrypainon	O	O
ollessa	O	O
ja	O	O
180	O	O
kierrolla	O	O
45	O	O
hewosen	O	O
woiman	O	O
.	O	O
Laitos	O	O
on	O	O
olewa	O	O
walmis	O	O
ensi	O	O
uunna	O	O
wuonna	O	O
.	O	O
Tapaturma	O	O
.	O	O
T	O	O
.	O	O
k	O	O
.	O	O
16	O	O
p:nä	O	O
k:lo	O	O
i	O	O
.	O	O
p	O	O
.	O	O
joutui	O	O
työmies	O	O
Teodor	B-PER	O
Wasiljeff	I-PER	O
Menschitsch	I-PER	O
junan	O	O
n:o	O	O
351	O	O
alle	O	O
Walkeasaaren	B-LOC	O
aseman	I-LOC	O
luona	O	O
ja	O	O
heitti	O	O
paikalla	O	O
henkensä	O	O
,	O	O
kert	O	O
.	O	O
P:lehti	O	O
.	O	O
Lainanhakemus	O	O
siwuradan	O	O
rakentamista	O	O
warten	O	O
.	O	O
Sortawalan	B-LOC	O
kauppias	O	O
A	B-PER	O
.	I-PER	O
Pärssinen	I-PER	O
on	O	O
anonut	O	O
yleisistä	O	O
waroista	O	O
lainaa	O	O
aiotun	O	O
siwuradan	O	O
rakentamista	O	O
warten	O	O
Talmajoen	B-LOC	O
rannalta	O	O
Karjalan	B-LOC	O
radalla	I-LOC	O
olewalle	O	O
Helilän	B-LOC	O
pysäkille	O	O
.	O	O
Mainitun	O	O
siwuradan	O	O
rakennuskustannukset	O	O
on	O	O
laskettu	O	O
26	O	O
,	O	O
133	O	O
markaksi	O	O
.	O	O
Hra	O	O
Pärssinen	B-PER	O
on	O	O
anonut	O	O
niin	O	O
suurta	O	O
lainaa	O	O
,	O	O
että	O	O
se	O	O
wastaa	O	O
kaksikolmatta	O	O
osaa	O	O
tästä	O	O
kustannusarwiosta	O	O
.	O	O
Höyrymylly	O	O
.	O	O
Kauppias	O	O
A	B-PER	O
.	I-PER	O
Pärssinen	I-PER	O
Sortawalassa	B-LOC	O
on	O	O
yleisistä	O	O
waroista	O	O
anonut	O	O
100	O	O
,	O	O
000	O	O
markan	O	O
lainaa	O	O
höyrymyllyn	O	O
perustamista	O	O
warten	O	O
.	O	O
Suomen	B-LOC	B-ORG
rautatiehallitus	O	I-ORG
on	O	O
Pietarissa	B-LOC	O
Wiipurin	B-LOC	O
puolella	O	O
ostanut	O	O
aseman	O	O
laajentamiseksi	O	O
alueen	O	O
maata	O	O
Wasta	O	O
ostetulle	O	O
alueelle	O	O
tehdään	O	O
rakennukset	O	O
rautatiewäestölle	O	O
,	O	O
kertoo	O	O
St	O	O
.	O	O
Pet	O	O
.	O	O
Ztg	O	O
.	O	O
Wiipurin	B-LOC	B-ORG
pitäjän	I-LOC	I-ORG
waiwaishoitohallitus	O	I-ORG
on	O	O
lokakuun	O	O
kuluessa	O	O
satunnaisille	O	O
waiwaisawun	O	O
anojille	O	O
hätäapuna	O	O
täytynyt	O	O
jakaa	O	O
yli	O	O
11	O	O
tuhatta	O	O
kiloa	O	O
ruisjauhoja	O	O
ä	O	O
22	O	O
penniä	O	O
k	O	O
.	O	O
Ei	O	O
siis	O	O
köyhyys	O	O
ja	O	O
työnpuute	O	O
ole	O	O
täälläkään	O	O
etäällä	O	O
,	O	O
sanoo	O	O
W	O	O
.	O	O
S	O	O
.	O	O
Sortawalan	B-LOC	O
laulujuhla	O	O
,	O	O
Laatokka	O	B-ORG
tuopi	O	O
Sortawalasta	B-LOC	O
sen	O	O
tiedon	O	O
,	O	O
että	O	O
ensi	O	O
wuoden	O	O
laulu-	O	O
ja	O	O
soittojuhlan	O	O
toimikunnat	O	O
owat	O	O
pitämässään	O	O
kokouksessa	O	O
25	O	O
äänellä	O	O
12	O	O
wastaan	O	O
päättäneet	O	O
jättää	O	O
1893	O	O
wuoden	O	O
laulujuhlan	O	O
pitämättä	O	O
ja	O	O
ilmoittaa	O	O
Kansanwalistusseuran	O	B-ORG
Johtokunnalle	O	O
,	O	O
että	O	O
Sortawala	B-LOC	O
kiitollisuudella	O	O
ottaa	O	O
wastaan	O	O
juhlan	O	O
w	O	O
.	O	O
1894	O	O
,	O	O
ellei	O	O
aawistamattomia	O	O
esteitä	O	O
wäliin	O	O
tule	O	O
.	O	O
Tämä	O	O
päätös	O	O
on	O	O
tehty	O	O
jo	O	O
tämän	O	O
kuun	O	O
16	O	O
päiwänä	O	O
.	O	O
Wiipurin	B-LOC	O
kunta	I-LOC	O
ja	O	O
wiljelyslainat	O	O
.	O	O
Wiipurin	B-LOC	O
kunta	I-LOC	O
ei	O	O
ole	O	O
suostunut	O	O
ottamaan	O	O
wastaan	O	O
wähempää	O	O
kuin	O	O
10	O	O
,	O	O
000	O	O
mk	O	O
.	O	O
wiljelyslainaa	O	O
.	O	O
Kunta	O	O
wastosi	O	O
ettei	O	O
wähempää	O	O
oteta	O	O
,	O	O
sillä	O	O
pienempi	O	O
summa	O	O
näin	O	O
suuressa	O	O
pitäjässä	O	O
ei	O	O
tunnu	O	O
mihinkään	O	O
,	O	O
kertoo	O	O
W	O	O
.	O	O
S	O	O
.	O	O
Wiipurin	B-LOC	O
maalaiskunnan	I-LOC	O
kansakoulujen	O	O
opettajat	O	O
pitiwät	O	O
kokouksensa	O	O
wiime	O	O
lauwantaina	O	O
Ykspään	O	O
kansakoululla	O	O
,	O	O
kertoo	O	O
W	O	O
.	O	O
S	O	O
.	O	O
Keskusteltiin	O	O
kaikellaisista	O	O
yhteisistä	O	O
ja	O	O
kaswatusoppia	O	O
koskewista	O	O
asioista	O	O
.	O	O
Waltionwaroista	O	O
on	O	O
myönnetty	O	O
Wiipurin	B-LOC	O
ja	O	O
Heinjoen	B-LOC	O
kuntain	I-LOC	O
opettajain	O	O
kirjastolle	O	O
yhteensä	O	O
200	O	O
mk	O	O
.	O	O
wuodessa	O	O
.	O	O
Tämänwuotinen	O	O
rahamääräys	O	O
päätettiin	O	O
säästää	O	O
ensi	O	O
wuodeksi	O	O
,	O	O
jolloin	O	O
woidaan	O	O
kerrassaan	O	O
hankkia	O	O
kirjallisuutta	O	O
400	O	O
markan	O	O
arwosta	O	O
.	O	O
Kirjaston	O	O
paikaksi	O	O
on	O	O
tarkastaja	O	O
ehdottanut	O	O
Kelkkalan	B-LOC	B-ORG
koulun	O	I-ORG
.	O	O
Paitsi	O	O
waltion	O	O
myöntämiä	O	O
waroja	O	O
,	O	O
tullaan	O	O
kirjaston	O	O
hywäksi	O	O
kantamaan	O	O
pientä	O	O
wuosimaksua	O	O
opettajilta	O	O
.	O	O
Käkisalmen	B-LOC	B-ORG
museoon	O	I-ORG
on	O	O
rowasti	O	O
I	B-PER	O
.	I-PER	O
R	I-PER	O
.	I-PER	O
Wallenius	I-PER	O
lahjoittanut	O	O
suomalaisen	O	O
ja	O	O
ruotsalaisen	O	O
kappaleen	O	O
kirjaa	O	O
Juttu	O	O
Kuning:sen	O	O
Armollisen	O	O
Julistuxen	O	O
johdatuxesta	O	O
siitä	O	O
29:stä	O	O
päiwästä	O	O
LAPPEENRANNAN	O	B-ORG
UUTISET	O	I-ORG
.	O	O
wjimein-edesmeesä	O	O
Maalis-Kuusa	O	O
,	O	O
sjitä	O	O
Korkeimmasti	O	O
Autuan	O	O
Hänen	O	O
Kuning:-	O	O
sen	O	O
Maj:tinsa	O	O
Kalljin	O	O
Personan	O	O
päälle	O	O
,	O	O
yöllä	O	O
sen	O	O
16:nen	O	O
ja	O	O
17:nen	O	O
päiwäin	O	O
wälillä	O	O
wjimein-edesmenneessä	O	O
Maaliskuusa	O	O
,	O	O
ulosharjoitetusta	O	O
julmasta	O	O
murhatyöstä	O	O
,	O	O
mitä	O	O
sjitä	O	O
tähän	O	O
asti	O	O
on	O	O
tullut	O	O
tutkistelluxi	O	O
ja	O	O
tunnustetuxi	O	O
.	O	O
Stockholmisa	B-LOC	O
.	O	O
Präntätty	O	O
Kuningaallisesa	O	O
Suomalaisesa	O	O
Präntisä	O	O
1792	O	O
.	O	O
Wuoksi	O	O
.	O	O
Kansankirjaston	O	O
alku	O	O
on	O	O
nyt	O	O
Perkjärwelläkin	B-LOC	O
,	O	O
joka	O	O
on	O	O
saatu	O	O
siten	O	O
,	O	O
että	O	O
Suomalaisen	O	B-ORG
Kansakoulun	O	I-ORG
Ystäwät	O	O
lahjoittiwat	O	O
siihen	O	O
ensimmäiset	O	O
kirjat	O	O
.	O	O
Sittemmin	O	O
on	O	O
se	O	O
saanut	O	O
arwokkaan	O	O
kirjalahjan	O	O
Perkjärwen	B-LOC	O
entiseltä	O	O
nykyiseltä	O	O
Raiwolan	B-LOC	O
asemapäälliköltä	I-LOC	O
Hagmanilta	B-PER	O
,	O	O
ja	O	O
nyt	O	O
tänä	O	O
syksynä	O	O
Kansanwalistusseuralta	O	B-ORG
31	O	O
eri	O	O
nidettä	O	O
.	O	O
Kirjastoa	O	O
onkin	O	O
alettu	O	O
innokkaasti	O	O
käyttää	O	O
tarkoitukseensa	O	O
ja	O	O
puheina	O	O
on	O	O
sen	O	O
kartuttaminen	O	O
,	O	O
jos	O	O
tulewana	O	O
kewänä	O	O
saadaan	O	O
lupa	O	O
arpajaisten	O	O
wiettämiseen	O	O
.	O	O
W	O	O
.	O	O
S	O	O
.	O	O
Slaawilaista	O	O
siwistystä	O	O
saamaan	O	O
on	O	O
Muolan	B-LOC	O
Lehtokylän	B-LOC	O
kauppamies	O	O
Iho	O	O
pannut	O	O
tyttönsä	O	O
Kyyrölän	B-LOC	B-ORG
wenäläiseen	O	I-ORG
kansakouluun	O	I-ORG
.	O	O
Suomalainen	O	B-ORG
kansakoulu	O	I-ORG
on	O	O
lähimpiä	O	O
naapureita	O	O
,	O	O
kert	O	O
.	O	O
W	O	O
.	O	O
S	O	O
.	O	O
Sortawalan	B-LOC	B-ORG
kreikkalaiswenäläisen	O	I-ORG
seurakunnan	O	I-ORG
toiseksi	O	O
papiksi	O	O
,	O	O
Kuopion	B-LOC	O
muuttaneen	O	O
pastori	O	O
Taroslawskin	B-PER	O
sijaan	O	O
,	O	O
on	O	O
nimitetty	O	O
herra	O	O
W	B-PER	O
.	I-PER	O
Sobolew	I-PER	O
,	O	O
joka	O	O
tänä	O	O
wuonna	O	O
on	O	O
päästetty	O	O
Pietarin	B-LOC	B-ORG
pappisseminaarissa	O	I-ORG
.	O	O
Laat	O	O
.	O	O
Kaunis	O	O
lahja	O	O
.	O	O
Sen	O	O
johdosta	O	O
että	O	O
Sortawalan	B-LOC	B-ORG
kansakoulujen	O	I-ORG
Johtokunta	O	O
päätti	O	O
perustaa	O	O
kaksi	O	O
uutta	O	O
kansakoulua	O	O
,	O	O
joista	O	O
toinen	O	O
tulisi	O	O
sijoitettawaksi	O	O
Oksoisten	B-LOC	O
kylään	I-LOC	O
,	O	O
on	O	O
Niemelän	B-LOC	O
howin	O	O
omistaja	O	O
,	O	O
hra	O	O
O	B-PER	O
.	I-PER	O
Nissinen	I-PER	O
lahjoittanut	O	O
mainittua	O	O
koulua	O	O
warten	O	O
tarpeelliset	O	O
huoneet	O	O
sisältäwän	O	O
talon	O	O
.	O	O
W	O	O
.	O	O
S	O	O
.	O	O
Erittäin	O	O
wilkas	O	O
liike	O	O
kuuluu	O	O
wallitsewan	O	O
liikkeelle	O	O
awatulla	O	O
osalla	O	O
Karjalan	B-LOC	O
rataa	I-LOC	O
.	O	O
Useita	O	O
ylimääräisiä	O	O
tawarajunia	O	O
on	O	O
ollut	O	O
pakko	O	O
lähettää	O	O
.	O	O
Enson	O	B-ORG
puuhiomo	O	I-ORG
kuuluu	O	O
niiden	O	O
kahden	O	O
wiikon	O	O
ajalla	O	O
,	O	O
kun	O	O
liikettä	O	O
on	O	O
harjoitettu	O	O
mainitulla	O	O
radalla	O	O
,	O	O
suorittaneen	O	O
rahtimaksuja	O	O
lähemmäs	O	O
9	O	O
,	O	O
000	O	O
mk	O	O
.	O	O
Kaikesta	O	O
päättäen	O	O
tulee	O	O
Enson	O	B-ORG
asema	O	O
olemaan	O	O
tuottawimpia	O	O
maaseutuasemia	O	O
.	O	O
Ö	O	O
.	O	O
F	O	O
.	O	O
Kirjewaihto	O	O
.	O	O
K	O	O
.	O	O
K	O	O
.	O	O
S-	O	O
lla	O	O
.	O	O
Kysymyksestänne	O	O
kiitämme	O	O
.	O	O
Hinta	O	O
on	O	O
tulewaksi	O	O
wuodeksi	O	O
maaseudulla	O	O
hiukan	O	O
alennettu	O	O
,	O	O
mutta	O	O
koko	O	O
pysyy	O	O
ja	O	O
tapahtuu	O	O
jonkinlainen	O	O
lawennuskin	O	O
,	O	O
mutta	O	O
minkämuotoinen	O	O
,	O	O
emme	O	O
woi	O	O
wielä	O	O
warmuudella	O	O
sanoa	O	O
.	O	O
Odottawa	O	O
tilaaja	O	O
.	O	O
Mietittäwäksenne	O	O
asetamme	O	O
muutamia	O	O
kohtia	O	O
:	O	O
1:ksi	O	O
.	O	O
Joskin	O	O
olette	O	O
oikeutettu	O	O
lausumaan	O	O
mielipahanne	O	O
siitä	O	O
,	O	O
ettette	O	O
ole	O	O
tilaamaanne	O	O
kirjaa	O	O
saaneet	O	O
,	O	O
ette	O	O
suinkaan	O	O
siltä	O	O
ole	O	O
oikeutettu	O	O
waatimaan	O	O
lehteä	O	O
ottamaan	O	O
